age	phenotype_name	date	yeardate	value.correction
1	SystolicIntervals_Median	270115	150127	-0.0210750852570387
1	SystolicIntervals_Median	280115	150128	-0.006109903256098
1	SystolicIntervals_Median	21214	141202	-0.00941812743743204
1	SystolicIntervals_Median	31214	141203	-0.0142758513490354
1	SystolicIntervals_Median	40614	140604	0
1	SystolicIntervals_Median	41214	141204	-0.010799219210942
1	SystolicIntervals_Median	50614	140605	-0.00206964575883045
1	SystolicIntervals_Median	60614	140606	-0.00311957796414667
1	SystolicIntervals_Median	100614	140610	-0.0113731044711485
1	SystolicIntervals_Median	101214	141210	0.00356882359042366
1	SystolicIntervals_Median	111214	141211	0.0113741264988983
1	SystolicIntervals_Median	190614	140619	0.0015578360762452
1	SystolicIntervals_Median	230614	140623	0.00595373908678738
1	SystolicIntervals_Median	180614	140618	0.00775681932767283
1	SystolicIntervals_Median	250614	140625	0.0233591478882421
1	SystolicIntervals_Median	10715	150701	-0.0221246788899098
1	SystolicIntervals_Median	20715	150702	0.0077350086126577
1	SystolicIntervals_Median	60416	160406	-0.00900300434141419
1	SystolicIntervals_Median	80316	160308	0.0174879603313682
1	SystolicIntervals_Median	90316	160309	0.00168318549792019
1	SystolicIntervals_Median	90715	150709	-0.0063991320855686
1	SystolicIntervals_Median	100715	150710	0.00547913078105865
1	SystolicIntervals_Median	140316	160314	0.0170125762621566
1	SystolicIntervals_Median	150316	160315	0.0125963263439415
1	SystolicIntervals_Median	160316	160316	0.0134403367837274
1	SystolicIntervals_Median	220316	160322	-0.0102453728516892
1	SystolicIntervals_Median	230316	160323	-0.0072657565275824
1	SystolicIntervals_Median	300316	160330	-0.00419283906618725
1	SystolicIntervals_Median	300615	150630	-0.022896109024683
1	SystolicIntervals_Median	260115	150126	-0.0234501699606573
1	SystolicIntervals_Median	120416	160412	-0.0306233104431265
1	SystolicIntervals_Median	170316	160317	0.0119086404641474
1	SystolicIntervals_Median	161215	151216	0.00615847110748342
1	SystolicIntervals_Median	171215	151217	-0.0318027118841802
1	SystolicIntervals_Median	181215	151218	-0.0333336214224493
1	SystolicIntervals_SI_on_Hp_Mean	200215	150220	-0.0149679546406636
1	SystolicIntervals_SI_on_Hp_Mean	240215	150224	0.0474011791087891
1	SystolicIntervals_SI_on_Hp_Mean	250215	150225	-0.00448425898316383
1	SystolicIntervals_SI_on_Hp_Mean	260215	150226	0.0382483896244459
1	SystolicIntervals_SI_on_Hp_Mean	270115	150127	0.00593733521427041
1	SystolicIntervals_SI_on_Hp_Mean	280115	150128	-0.0528948550792605
1	SystolicIntervals_SI_on_Hp_Mean	21214	141202	-0.00410668434929786
1	SystolicIntervals_SI_on_Hp_Mean	31214	141203	-0.0496882996551707
1	SystolicIntervals_SI_on_Hp_Mean	40614	140604	0
1	SystolicIntervals_SI_on_Hp_Mean	41214	141204	0.0665413662170841
1	SystolicIntervals_SI_on_Hp_Mean	50614	140605	0.0288620661832322
1	SystolicIntervals_SI_on_Hp_Mean	60614	140606	-0.0318466540801846
1	SystolicIntervals_SI_on_Hp_Mean	100614	140610	-0.00827707403019118
1	SystolicIntervals_SI_on_Hp_Mean	101214	141210	-0.0291527423735285
1	SystolicIntervals_SI_on_Hp_Mean	111214	141211	-0.0900533567350487
1	SystolicIntervals_SI_on_Hp_Mean	190614	140619	-0.0703767795605618
1	SystolicIntervals_SI_on_Hp_Mean	230614	140623	-0.0640288795132735
1	SystolicIntervals_SI_on_Hp_Mean	180614	140618	-0.0389185172164638
1	SystolicIntervals_SI_on_Hp_Mean	250614	140625	-0.0709069781090931
1	SystolicIntervals_SI_on_Hp_Mean	10715	150701	-0.0348650900006544
1	SystolicIntervals_SI_on_Hp_Mean	20715	150702	-0.0882175721745194
1	SystolicIntervals_SI_on_Hp_Mean	60416	160406	-0.00734040934290317
1	SystolicIntervals_SI_on_Hp_Mean	80316	160308	-0.067787639553654
1	SystolicIntervals_SI_on_Hp_Mean	90316	160309	-0.0502109080898411
1	SystolicIntervals_SI_on_Hp_Mean	90715	150709	-0.0234614590131988
1	SystolicIntervals_SI_on_Hp_Mean	100715	150710	-0.0513709451672112
1	SystolicIntervals_SI_on_Hp_Mean	140316	160314	-0.0201374873949108
1	SystolicIntervals_SI_on_Hp_Mean	150316	160315	-0.0209029053346328
1	SystolicIntervals_SI_on_Hp_Mean	160316	160316	-0.0297090067554274
1	SystolicIntervals_SI_on_Hp_Mean	220316	160322	-0.0308131443666865
1	SystolicIntervals_SI_on_Hp_Mean	230316	160323	-0.021547907712441
1	SystolicIntervals_SI_on_Hp_Mean	300316	160330	-0.0635226818093342
1	SystolicIntervals_SI_on_Hp_Mean	300615	150630	-0.0622741624615891
1	SystolicIntervals_SI_on_Hp_Mean	260115	150126	-0.0513543074796576
1	SystolicIntervals_SI_on_Hp_Mean	120416	160412	0.0272572688211857
1	SystolicIntervals_SI_on_Hp_Mean	170316	160317	-0.0682767401011872
1	SystolicIntervals_SI_on_Hp_Mean	161215	151216	0.00578650136025304
1	SystolicIntervals_SI_on_Hp_Mean	171215	151217	0.0344709008542699
1	SystolicIntervals_SI_on_Hp_Mean	181215	151218	0.0744841521591508
1	SystolicIntervals_StdDev	200215	150220	-0.00588304090906008
1	SystolicIntervals_StdDev	250215	150225	-0.00346503920553014
1	SystolicIntervals_StdDev	270115	150127	-0.00840392091169058
1	SystolicIntervals_StdDev	280115	150128	-0.00850943182798659
1	SystolicIntervals_StdDev	31214	141203	0.00350539318074793
1	SystolicIntervals_StdDev	41214	141204	0.0182355855563615
1	SystolicIntervals_StdDev	50614	140605	-0.00332714383681895
1	SystolicIntervals_StdDev	60614	140606	0.000231621259069296
1	SystolicIntervals_StdDev	100614	140610	-0.00856333829820831
1	SystolicIntervals_StdDev	101214	141210	-0.00895689955883365
1	SystolicIntervals_StdDev	111214	141211	-0.002828897213615
1	SystolicIntervals_StdDev	190614	140619	0.00425779943428323
1	SystolicIntervals_StdDev	230614	140623	-0.00797004283352462
1	SystolicIntervals_StdDev	180614	140618	0.00392421795072705
1	SystolicIntervals_StdDev	250614	140625	0.00103458088215143
1	SystolicIntervals_StdDev	10715	150701	-0.00281952443642428
1	SystolicIntervals_StdDev	60416	160406	-0.00115581972198199
1	SystolicIntervals_StdDev	80316	160308	-0.00230745710764707
1	SystolicIntervals_StdDev	90316	160309	-0.0111820810177416
1	SystolicIntervals_StdDev	90715	150709	0.00643990317265294
1	SystolicIntervals_StdDev	100715	150710	-0.0130946470268245
1	SystolicIntervals_StdDev	140316	160314	-0.00246798490167979
1	SystolicIntervals_StdDev	150316	160315	-0.000133214196644458
1	SystolicIntervals_StdDev	220316	160322	-0.00108348746365872
1	SystolicIntervals_StdDev	300316	160330	-0.00357180428989301
1	SystolicIntervals_StdDev	300615	150630	0.000618056388860454
1	SystolicIntervals_StdDev	240215	150224	0.00567915445882381
1	SystolicIntervals_StdDev	260115	150126	0.00104367629329181
1	SystolicIntervals_StdDev	260215	150226	-0.00059148637715331
1	SystolicIntervals_StdDev	21214	141202	-0.0102577674319085
1	SystolicIntervals_StdDev	40614	140604	0
1	SystolicIntervals_StdDev	20715	150702	-0.0040571532598331
1	SystolicIntervals_StdDev	120416	160412	-0.00484922437489041
1	SystolicIntervals_StdDev	160316	160316	0.000690047594381356
1	SystolicIntervals_StdDev	170316	160317	-0.00798553734441849
1	SystolicIntervals_StdDev	230316	160323	-0.00220579772591277
1	SystolicIntervals_StdDev	161215	151216	-0.00946795564210586
1	SystolicIntervals_StdDev	181215	151218	0.0099669251952245
1	SystolicIntervals_StdDev	171215	151217	0.00270880415052563
1	SystolicIntervals_StdDevOnMedian	200215	150220	-0.023171594966199
1	SystolicIntervals_StdDevOnMedian	250215	150225	0.0222505190053514
1	SystolicIntervals_StdDevOnMedian	270115	150127	-0.0372137175584745
1	SystolicIntervals_StdDevOnMedian	280115	150128	-0.0391948846847943
1	SystolicIntervals_StdDevOnMedian	31214	141203	0.0236381015738288
1	SystolicIntervals_StdDevOnMedian	41214	141204	0.0489732424561209
1	SystolicIntervals_StdDevOnMedian	50614	140605	-0.0164429082129968
1	SystolicIntervals_StdDevOnMedian	60614	140606	0.0328113276633519
1	SystolicIntervals_StdDevOnMedian	100614	140610	-0.0330377658713097
1	SystolicIntervals_StdDevOnMedian	101214	141210	-0.0462486103354258
1	SystolicIntervals_StdDevOnMedian	111214	141211	-0.0201505687447544
1	SystolicIntervals_StdDevOnMedian	190614	140619	0.025001913812678
1	SystolicIntervals_StdDevOnMedian	230614	140623	-0.0390662954746258
1	SystolicIntervals_StdDevOnMedian	180614	140618	0.0161531267925252
1	SystolicIntervals_StdDevOnMedian	250614	140625	-0.0130191171998691
1	SystolicIntervals_StdDevOnMedian	10715	150701	-0.0459808732667689
1	SystolicIntervals_StdDevOnMedian	60416	160406	-0.00399791706653112
1	SystolicIntervals_StdDevOnMedian	80316	160308	-0.0153471154011347
1	SystolicIntervals_StdDevOnMedian	90316	160309	-0.054217336348717
1	SystolicIntervals_StdDevOnMedian	90715	150709	0.0347919965576721
1	SystolicIntervals_StdDevOnMedian	100715	150710	-0.0166244077531195
1	SystolicIntervals_StdDevOnMedian	140316	160314	-0.0161528018833291
1	SystolicIntervals_StdDevOnMedian	150316	160315	0.0253210991663655
1	SystolicIntervals_StdDevOnMedian	220316	160322	-0.0446842010119579
1	SystolicIntervals_StdDevOnMedian	300316	160330	-0.0197625549336858
1	SystolicIntervals_StdDevOnMedian	300615	150630	0.0139529349191192
1	SystolicIntervals_StdDevOnMedian	240215	150224	0.0443312568371182
1	SystolicIntervals_StdDevOnMedian	260115	150126	0.0211370015901149
1	SystolicIntervals_StdDevOnMedian	260215	150226	0.0298244867227291
1	SystolicIntervals_StdDevOnMedian	21214	141202	-0.00963081142618041
1	SystolicIntervals_StdDevOnMedian	40614	140604	0
1	SystolicIntervals_StdDevOnMedian	20715	150702	-0.0205365467610078
1	SystolicIntervals_StdDevOnMedian	120416	160412	-0.0151801464233509
1	SystolicIntervals_StdDevOnMedian	160316	160316	-9.46455627317631e-06
1	SystolicIntervals_StdDevOnMedian	170316	160317	-0.0410457482636087
1	SystolicIntervals_StdDevOnMedian	230316	160323	-0.00846564388670844
1	SystolicIntervals_StdDevOnMedian	161215	151216	-0.0150945682362995
1	SystolicIntervals_StdDevOnMedian	181215	151218	0.078827201460666
1	SystolicIntervals_StdDevOnMedian	171215	151217	0.0323431107777735
1	SystolicMeanDiameter	200215	150220	-2.98412492846351
1	SystolicMeanDiameter	240215	150224	-2.7920279591026
1	SystolicMeanDiameter	250215	150225	0.290268180706845
1	SystolicMeanDiameter	260115	150126	-4.60141781032939
1	SystolicMeanDiameter	260215	150226	-5.72416567737275
1	SystolicMeanDiameter	270115	150127	-6.03286439492266
1	SystolicMeanDiameter	280115	150128	-4.08631391986854
1	SystolicMeanDiameter	21214	141202	-2.77038384047287
1	SystolicMeanDiameter	31214	141203	-2.28212244489257
1	SystolicMeanDiameter	40614	140604	0
1	SystolicMeanDiameter	60614	140606	2.98098549011744
1	SystolicMeanDiameter	100614	140610	-5.68815748248433
1	SystolicMeanDiameter	101214	141210	-6.16464522238638
1	SystolicMeanDiameter	190614	140619	0.307087812248587
1	SystolicMeanDiameter	230614	140623	1.62159850236889
1	SystolicMeanDiameter	180614	140618	0.585154228398941
1	SystolicMeanDiameter	250614	140625	-4.08250587758167
1	SystolicMeanDiameter	10715	150701	0.235649816856757
1	SystolicMeanDiameter	20715	150702	2.23618301165759
1	SystolicMeanDiameter	60416	160406	-3.45911307184489
1	SystolicMeanDiameter	80316	160308	1.78478572422979
1	SystolicMeanDiameter	90316	160309	-3.47725357520735
1	SystolicMeanDiameter	90715	150709	-1.11966121169856
1	SystolicMeanDiameter	100715	150710	-4.59438656971157
1	SystolicMeanDiameter	140316	160314	-0.137172525344141
1	SystolicMeanDiameter	150316	160315	-1.5739198039763
1	SystolicMeanDiameter	160316	160316	-4.70288195182782
1	SystolicMeanDiameter	220316	160322	-2.8016786576732
1	SystolicMeanDiameter	230316	160323	2.24845091730607
1	SystolicMeanDiameter	300316	160330	-1.29800406675012
1	SystolicMeanDiameter	300615	150630	5.68963131294287
1	SystolicMeanDiameter	41214	141204	-9.36326005389701
1	SystolicMeanDiameter	50614	140605	-0.195309378382204
1	SystolicMeanDiameter	111214	141211	4.23463663288702
1	SystolicMeanDiameter	120416	160412	-4.32857042947488
1	SystolicMeanDiameter	170316	160317	2.57144243953573
1	SystolicMeanDiameter	161215	151216	-2.47376919032083
1	SystolicMeanDiameter	171215	151217	-0.780373348138775
1	SystolicMeanDiameter	181215	151218	-3.8171674702588
1	Total_DI	200215	150220	1.56363636363624
1	Total_DI	240215	150224	7.45454545454539
1	Total_DI	250215	150225	3.27272727272725
1	Total_DI	260215	150226	4.11363636363644
1	Total_DI	270115	150127	4.00000000000001
1	Total_DI	280115	150128	-5.71969696969695
1	Total_DI	21214	141202	2.18181818181817
1	Total_DI	31214	141203	-0.803030303030328
1	Total_DI	40614	140604	0
1	Total_DI	41214	141204	6.19696969696964
1	Total_DI	50614	140605	-2.93636363636359
1	Total_DI	60614	140606	-2.13636363636366
1	Total_DI	100614	140610	-8.01136363636373
1	Total_DI	101214	141210	-1.27272727272729
1	Total_DI	111214	141211	-8.96969696969697
1	Total_DI	190614	140619	-5.55303030303034
1	Total_DI	230614	140623	-5.52525252525247
1	Total_DI	180614	140618	-7.63636363636361
1	Total_DI	10715	150701	0.963636363636383
1	Total_DI	20715	150702	-10.1748251748252
1	Total_DI	60416	160406	-2.36363636363637
1	Total_DI	80316	160308	-9.90909090909096
1	Total_DI	90316	160309	-2.96969696969698
1	Total_DI	90715	150709	-0.363636363636392
1	Total_DI	100715	150710	-7.36363636363638
1	Total_DI	140316	160314	-3.30303030303032
1	Total_DI	150316	160315	-2.63636363636364
1	Total_DI	160316	160316	-8.53636363636364
1	Total_DI	220316	160322	-0.747474747474756
1	Total_DI	230316	160323	-3.41414141414144
1	Total_DI	300316	160330	-3.93636363636365
1	Total_DI	300615	150630	-2.03636363636365
1	Total_DI	260115	150126	0.763636363636342
1	Total_DI	250614	140625	-7.73636363636366
1	Total_DI	120416	160412	8.9090909090909
1	Total_DI	170316	160317	-9.54545454545455
1	Total_DI	161215	151216	-2.00000000000002
1	Total_DI	171215	151217	6.96363636363634
1	Total_DI	181215	151218	6.19696969696969
1	Total_DI_Time	200215	150220	0.389942877536436
1	Total_DI_Time	240215	150224	-0.762066195860039
1	Total_DI_Time	250215	150225	0.026731136170287
1	Total_DI_Time	260215	150226	-0.622714383358309
1	Total_DI_Time	270115	150127	0.0672334026206588
1	Total_DI_Time	280115	150128	0.973046553180069
1	Total_DI_Time	21214	141202	0.273158206181074
1	Total_DI_Time	31214	141203	1.07907696147306
1	Total_DI_Time	40614	140604	0
1	Total_DI_Time	41214	141204	-1.22000364756042
1	Total_DI_Time	50614	140605	-0.457573295994242
1	Total_DI_Time	60614	140606	0.742319729969364
1	Total_DI_Time	100614	140610	-0.331629400903534
1	Total_DI_Time	101214	141210	0.658804694359938
1	Total_DI_Time	111214	141211	1.74809277012493
1	Total_DI_Time	190614	140619	1.36756081213102
1	Total_DI_Time	230614	140623	1.17054026445957
1	Total_DI_Time	180614	140618	0.547501988257423
1	Total_DI_Time	10715	150701	0.90680089945141
1	Total_DI_Time	20715	150702	1.71652841370005
1	Total_DI_Time	60416	160406	0.328744764298642
1	Total_DI_Time	80316	160308	1.62059519643132
1	Total_DI_Time	90316	160309	0.79278177847014
1	Total_DI_Time	90715	150709	0.548494512384595
1	Total_DI_Time	100715	150710	1.00805468450892
1	Total_DI_Time	140316	160314	0.579092469856593
1	Total_DI_Time	150316	160315	0.565769829533298
1	Total_DI_Time	160316	160316	-0.0416445547884188
1	Total_DI_Time	220316	160322	0.821101458084678
1	Total_DI_Time	230316	160323	0.634526268851854
1	Total_DI_Time	300316	160330	1.20904709974472
1	Total_DI_Time	300615	150630	1.30272809768265
1	Total_DI_Time	260115	150126	0.952568909322688
1	Total_DI_Time	250614	140625	1.13338778967208
1	Total_DI_Time	120416	160412	-0.284214462068955
1	Total_DI_Time	170316	160317	0.636904190209763
1	Total_DI_Time	161215	151216	-0.0777662897651896
1	Total_DI_Time	171215	151217	-0.416066856140446
1	Total_DI_Time	181215	151218	-1.2050204964524
1	Total_SI	200215	150220	1.53636363636369
1	Total_SI	240215	150224	7.2727272727273
1	Total_SI	250215	150225	3.27272727272729
1	Total_SI	260215	150226	4.0530303030303
1	Total_SI	270115	150127	3.81818181818182
1	Total_SI	280115	150128	-5.61363636363637
1	Total_SI	21214	141202	1.81818181818182
1	Total_SI	31214	141203	-0.780303030303026
1	Total_SI	40614	140604	0
1	Total_SI	41214	141204	6.30303030303038
1	Total_SI	50614	140605	-3.16363636363635
1	Total_SI	60614	140606	-2.28030303030305
1	Total_SI	100614	140610	-8.23863636363632
1	Total_SI	101214	141210	-1.27272727272725
1	Total_SI	111214	141211	-9.11363636363631
1	Total_SI	190614	140619	-5.44696969696966
1	Total_SI	230614	140623	-5.47474747474747
1	Total_SI	180614	140618	-7.61363636363631
1	Total_SI	250614	140625	-9.99999999999997
1	Total_SI	10715	150701	0.336363636363637
1	Total_SI	20715	150702	-10.5944055944055
1	Total_SI	60416	160406	-2.90909090909089
1	Total_SI	80316	160308	-10.0909090909091
1	Total_SI	90316	160309	-3.03030303030304
1	Total_SI	90715	150709	-0.999999999999986
1	Total_SI	100715	150710	-7.45454545454541
1	Total_SI	140316	160314	-3.94696969696971
1	Total_SI	150316	160315	-2.90909090909091
1	Total_SI	160316	160316	-8.86363636363636
1	Total_SI	220316	160322	-1.36363636363637
1	Total_SI	230316	160323	-3.6969696969697
1	Total_SI	300316	160330	-4.26363636363636
1	Total_SI	300615	150630	-2.2636363636364
1	Total_SI	260115	150126	0.836363636363652
1	Total_SI	120416	160412	8.45454545454546
1	Total_SI	170316	160317	-10
1	Total_SI	161215	151216	-2.54545454545454
1	Total_SI	171215	151217	6.33636363636363
1	Total_SI	181215	151218	8.77922077922078
1	Total_SI_Time	200215	150220	-0.273081702671294
1	Total_SI_Time	240215	150224	0.943235040275427
1	Total_SI_Time	250215	150225	-0.145463720133382
1	Total_SI_Time	260215	150226	0.750285639371155
1	Total_SI_Time	270115	150127	0.109161864458141
1	Total_SI_Time	280115	150128	-1.04610866686388
1	Total_SI_Time	21214	141202	-0.0889418011700792
1	Total_SI_Time	31214	141203	-0.939601562352829
1	Total_SI_Time	40614	140604	0
1	Total_SI_Time	41214	141204	1.35259478719847
1	Total_SI_Time	50614	140605	0.538961052301918
1	Total_SI_Time	60614	140606	-0.628745390779608
1	Total_SI_Time	100614	140610	-0.422079536217218
1	Total_SI_Time	101214	141210	-0.53134463134816
1	Total_SI_Time	111214	141211	-1.78890949803774
1	Total_SI_Time	190614	140619	-1.35346938054446
1	Total_SI_Time	230614	140623	-1.2984093804891
1	Total_SI_Time	180614	140618	-0.844760711050869
1	Total_SI_Time	10715	150701	-0.718679507381562
1	Total_SI_Time	20715	150702	-1.83310276151382
1	Total_SI_Time	60416	160406	-0.213484417703592
1	Total_SI_Time	80316	160308	-1.34181221307003
1	Total_SI_Time	90316	160309	-1.00199358295087
1	Total_SI_Time	90715	150709	-0.489305236122846
1	Total_SI_Time	100715	150710	-1.02580655518582
1	Total_SI_Time	140316	160314	-0.446816600915632
1	Total_SI_Time	150316	160315	-0.429087829352797
1	Total_SI_Time	160316	160316	-0.937066532231213
1	Total_SI_Time	220316	160322	-0.663186401599152
1	Total_SI_Time	230316	160323	-0.469800287293233
1	Total_SI_Time	300316	160330	-1.28060378611767
1	Total_SI_Time	300615	150630	-1.24068394929849
1	Total_SI_Time	260115	150126	-1.04236543488437
1	Total_SI_Time	250614	140625	-1.3619884829291
1	Total_SI_Time	120416	160412	0.537088346582904
1	Total_SI_Time	170316	160317	-1.68464074910366
1	Total_SI_Time	161215	151216	0.00697644421772905
1	Total_SI_Time	171215	151217	0.68859625502742
1	Total_SI_Time	181215	151218	1.46244645237243
4	DiastolicIntervals_Mean	110215	150211	-0.0726674500545
4	DiastolicIntervals_Mean	120215	150212	-0.0392431845692708
4	DiastolicIntervals_Mean	170215	150217	-0.0901628349917016
4	DiastolicIntervals_Mean	260315	150326	0.0131574552247674
4	DiastolicIntervals_Mean	10714	140701	-0.0767954825231916
4	DiastolicIntervals_Mean	40414	140404	0
4	DiastolicIntervals_Mean	80414	140408	0.10480903405279
4	DiastolicIntervals_Mean	90414	140409	-0.109576345617281
4	DiastolicIntervals_Mean	100714	140710	0.0496725803682075
4	DiastolicIntervals_Mean	110714	140711	-0.0210800771862901
4	DiastolicIntervals_Mean	140514	140514	-0.0514875645039113
4	DiastolicIntervals_Mean	150714	140715	-0.0235126021321953
4	DiastolicIntervals_Mean	160714	140716	-0.0554697748378716
4	DiastolicIntervals_Mean	191114	141119	-0.0463780321630197
4	DiastolicIntervals_Mean	230514	140523	-0.0922326300714335
4	DiastolicIntervals_Mean	260614	140626	-0.0952343634377502
4	DiastolicIntervals_Mean	300614	140630	0.0813138247205945
4	DiastolicIntervals_Mean	40416	160404	-0.000916001008153427
4	DiastolicIntervals_Mean	50416	160405	0.0299020495541729
4	DiastolicIntervals_Mean	60116	160106	-0.212468179968502
4	DiastolicIntervals_Mean	70416	160407	0.087537584822673
4	DiastolicIntervals_Mean	70715	150707	-0.011705672122089
4	DiastolicIntervals_Mean	80416	160408	0.10835707153934
4	DiastolicIntervals_Mean	80715	150708	-0.06299501464242
4	DiastolicIntervals_Mean	10516	160501	-0.09860614976066
4	DiastolicIntervals_Mean	130416	160413	-0.188063654093994
4	DiastolicIntervals_Mean	140416	160414	-0.0676035037606604
4	DiastolicIntervals_Mean	230615	150623	-0.162546720586261
4	DiastolicIntervals_Mean	240316	160324	-0.14371385496066
4	DiastolicIntervals_Mean	240615	150624	-0.103849623111183
4	DiastolicIntervals_Mean	250316	160325	-0.13008970988566
4	DiastolicIntervals_Mean	250615	150625	0.0166496418584731
4	DiastolicIntervals_Mean	260615	150626	-0.043897859602068
4	DiastolicIntervals_Mean	290416	160429	-0.108507911593994
4	DiastolicIntervals_Mean	290615	150629	-0.207615774095171
4	DiastolicIntervals_Mean	100215	150210	-0.200003056210293
4	DiastolicIntervals_Mean	170315	150317	-0.0833423834636895
4	DiastolicIntervals_Mean	131114	141113	-0.11840498869955
4	DiastolicIntervals_Mean	250614	140625	-0.125440855176168
4	DiastolicIntervals_Mean	121114	141112	-0.202096712417543
4	DiastolicIntervals_Median	110215	150211	-0.0512768764688525
4	DiastolicIntervals_Median	120215	150212	-0.0694597702887348
4	DiastolicIntervals_Median	170215	150217	-0.0763818760110893
4	DiastolicIntervals_Median	260315	150326	-0.0322973893748403
4	DiastolicIntervals_Median	10714	140701	-0.0855451451407552
4	DiastolicIntervals_Median	40414	140404	0
4	DiastolicIntervals_Median	80414	140408	0.0477559520138622
4	DiastolicIntervals_Median	90414	140409	-0.0780850039588109
4	DiastolicIntervals_Median	100714	140710	0.0442167553636748
4	DiastolicIntervals_Median	110714	140711	-0.0310278521643765
4	DiastolicIntervals_Median	121114	141112	-0.165743886099922
4	DiastolicIntervals_Median	140514	140514	-0.0513395534621361
4	DiastolicIntervals_Median	150714	140715	-0.0324896516071441
4	DiastolicIntervals_Median	160714	140716	-0.0412017895717829
4	DiastolicIntervals_Median	191114	141119	-0.0448838123167422
4	DiastolicIntervals_Median	230514	140523	-0.102765844927895
4	DiastolicIntervals_Median	260614	140626	-0.0841353701220615
4	DiastolicIntervals_Median	300614	140630	0.0934055341614596
4	DiastolicIntervals_Median	40416	160404	0.00211578876607797
4	DiastolicIntervals_Median	50416	160405	0.0417277945412517
4	DiastolicIntervals_Median	60116	160106	-0.203020784589981
4	DiastolicIntervals_Median	70416	160407	0.0896568480835488
4	DiastolicIntervals_Median	70715	150707	-0.00924921035766697
4	DiastolicIntervals_Median	80416	160408	0.164123683765367
4	DiastolicIntervals_Median	80715	150708	-0.0368938421962248
4	DiastolicIntervals_Median	10516	160501	-0.0839200841164512
4	DiastolicIntervals_Median	130416	160413	-0.161487814416451
4	DiastolicIntervals_Median	140416	160414	-0.0670403586164517
4	DiastolicIntervals_Median	230615	150623	-0.150312734028651
4	DiastolicIntervals_Median	240316	160324	-0.137587951216451
4	DiastolicIntervals_Median	240615	150624	-0.105165495143998
4	DiastolicIntervals_Median	250316	160325	-0.130506561916452
4	DiastolicIntervals_Median	250615	150625	0.0708916707171315
4	DiastolicIntervals_Median	260615	150626	-0.0336647139655234
4	DiastolicIntervals_Median	290416	160429	-0.107817507416451
4	DiastolicIntervals_Median	290615	150629	-0.198875317970913
4	DiastolicIntervals_Median	100215	150210	-0.198166810141672
4	DiastolicIntervals_Median	131114	141113	-0.0958351002799153
4	DiastolicIntervals_Median	250614	140625	-0.116532345010778
4	DiastolicIntervals_Median	170315	150317	-0.123787783251869
4	DiastolicIntervals_StdDev	110215	150211	-0.0565564755508329
4	DiastolicIntervals_StdDev	120215	150212	0.0137535566789471
4	DiastolicIntervals_StdDev	170215	150217	-0.0428205541032091
4	DiastolicIntervals_StdDev	260315	150326	-0.0637473385830167
4	DiastolicIntervals_StdDev	10714	140701	-0.00989370535137861
4	DiastolicIntervals_StdDev	40414	140404	0
4	DiastolicIntervals_StdDev	80414	140408	-0.00988439185299327
4	DiastolicIntervals_StdDev	90414	140409	-0.00818500662087379
4	DiastolicIntervals_StdDev	100714	140710	-0.0406889588542633
4	DiastolicIntervals_StdDev	110714	140711	-0.00636662319024056
4	DiastolicIntervals_StdDev	140514	140514	-0.0542989883083085
4	DiastolicIntervals_StdDev	150714	140715	-0.0359713416944959
4	DiastolicIntervals_StdDev	160714	140716	-0.0370963376934847
4	DiastolicIntervals_StdDev	191114	141119	-0.055185156699118
4	DiastolicIntervals_StdDev	230514	140523	-0.0270198878207327
4	DiastolicIntervals_StdDev	260614	140626	-0.0202043158636869
4	DiastolicIntervals_StdDev	300614	140630	-0.0357851075397218
4	DiastolicIntervals_StdDev	40416	160404	-0.0504525414194507
4	DiastolicIntervals_StdDev	50416	160405	-0.0230044568938211
4	DiastolicIntervals_StdDev	60116	160106	-0.0577599183502581
4	DiastolicIntervals_StdDev	70416	160407	-0.0191132037363572
4	DiastolicIntervals_StdDev	70715	150707	-0.0407421091284009
4	DiastolicIntervals_StdDev	80416	160408	0.0769507009909156
4	DiastolicIntervals_StdDev	80715	150708	-0.00407596805879397
4	DiastolicIntervals_StdDev	10516	160501	-0.0124798655545391
4	DiastolicIntervals_StdDev	130416	160413	-0.0284575128272663
4	DiastolicIntervals_StdDev	230615	150623	-0.0683963491956753
4	DiastolicIntervals_StdDev	240316	160324	-0.0481739872818119
4	DiastolicIntervals_StdDev	240615	150624	-0.0249473780742202
4	DiastolicIntervals_StdDev	250316	160325	-0.0514746424522661
4	DiastolicIntervals_StdDev	250615	150625	-0.045249962092477
4	DiastolicIntervals_StdDev	290416	160429	-0.0437881968272663
4	DiastolicIntervals_StdDev	290615	150629	-0.018741139654447
4	DiastolicIntervals_StdDev	100215	150210	-0.0568340671194326
4	DiastolicIntervals_StdDev	131114	141113	-0.0769332621467863
4	DiastolicIntervals_StdDev	250614	140625	-0.068883973991463
4	DiastolicIntervals_StdDev	140416	160414	-0.0219944879383775
4	DiastolicIntervals_StdDev	260615	150626	-0.0377776290394711
4	DiastolicIntervals_StdDev	170315	150317	-0.028966572700466
4	DiastolicIntervals_StdDev	121114	141112	-0.0665670600437474
4	DiastolicIntervals_StdDevOnMedian	110215	150211	-0.0645068962701136
4	DiastolicIntervals_StdDevOnMedian	120215	150212	-0.0128491741533168
4	DiastolicIntervals_StdDevOnMedian	170215	150217	-0.0140389117779977
4	DiastolicIntervals_StdDevOnMedian	260315	150326	-0.0399890417605097
